SubcategoryId	Benaming
41	Logistiek Logistique Praktische organisatie van uw magazijn en warehouse/ Warehouse operations en management
41	Logistiek Logistique Processen in de voeding / Koeling
41	Logistiek Logistique Processen in de voeding/Drogen/ Koeling/Verhitting/Innovatieve technieken
41	Logistiek Logistique Reachtruckchauffeur vervolmaking
41	Logistiek Logistique Transportdocumenten internationale handel
41	Logistiek Logistique Transportmanagement
41	Logistiek Logistique Transportverzekering en schade afwikkeling
41	Logistiek Logistique Voice picking - Initiation à la commande vocale
41	logistiek management
41	Logistiek medewerker
41	Logistiek montage - Metes NV
41	Logistiek, transport en mobiliteit
91	logopedie
91	Logopedie en audiologie
91	Logopedische en audiologische wetenschappen
72	Lood-, zink- en koperbewerking
71	Loodgieter
73	loodgieterij
41	Loopbaancoach
72	LOSSEN TRAILERS
61	Lotus 1-2-3
61	Lotus 1-2-3 (basis)
61	Lotus 1-2-3 (macro's)
61	Lotus 1-2-3 (vervolmaking)
61	Lotus for windows (advanced)
61	Lotus for windows (basis)
61	Lotus onder windows (basis)
71	LPG-installateur
71	LS-VERBINDINGSTECHNIEKEN
71	Lubrification des machines et équipements
71	lucht- en ruimtevaarttechniek
103	luchtmacht
71	Luchtvaart
104	luchtverkeersleider
104	luchtverkeersveiligheid
71	luchtvervuilingcontrole
91	Lumbalgie en Manuele Therapie
91	Lymfologie
100	M01 - sergeant - bevelvoering en brandbestrijding
72	M26-CNC houtdraaibanken instellen/bedienen
73	M34- interieurprojecten vergaren/samenstellen ipv complexe interieurelementen vergaren/samenstellen
72	M44 Kopieerdraaibank
41	Maatschappelijk verantwoord ondernemen voor beleidsmensen van gezondheids- en onderwijsinstellingen 
92	Maatschappelijk werk
92	Maatschappelijk werk basiswerkers
92	maatschappelijk werk en begeleiding
92	Maatschappelijk werk indicatiestellers
92	Maatschappelijk werk VAPH
92	Maatschappelijk werkers
31	maatschappijleer
22	Maatschappijoriëntatie: Actualiteit en geschiedenis
3	Maatschappijoriëntatie: Communicatie
22	Maatschappijoriëntatie: Cultuur
102	Maatschappijoriëntatie: Huishouding
11	Maatschappijoriëntatie: Levenslang en levensbreed leren
31	Maatschappijoriëntatie: Mobiliteit
42	Maatschappijoriëntatie: Rechten en plichten
31	Maatschappijoriëntatie: Samenleven
71	Maatschappijoriëntatie: Techniek
31	Maatschappijoriëntatie: Werk
101	Maatwerk damespatronen
101	Maatwerk gemengd
101	Maatwerk herenpatronen
101	Maatwerk kinder- en tienerpatronen
23	Maatwerk: Nederlands Tweede Taal
71	MACHINAAL DOORLASSEN RONDNADEN
71	Machine de mesure tridimensionnelle (MMT)
71	Machineregelaar  spuitgieten
71	Machinerichtlijn en arbeidsmiddelenrichtlijn
71	Machinerichtlijnen en arbeidsmiddelen richtlijn
71	Machines nieuwe ontwikkelingen 
102	Machineveiligheid
102	MACHINEVEILIGHEID (16/0802)
102	Machineveiligheid (6 daagse)
102	Machineveiligheid (6daagse)
71	machinewerking
73	Maçon
73	Maçonnerie zinc plomb et cuivre
72	Magasinier
72	Magazijnbeheer
72	MAGAZIJNIER
72	Magazijnier goederenbehandelaar
72	Magazijnier-goederenbehandelaar
72	Magazijnmanagement
72	Magazijnmedewerker
72	Magazijnoperator
41	Magento Webshopbeheerder
71	Magnetisch Onderzoek 565 NDO Instituut
71	Magnétoscopie niveau 1
71	Magnétoscopie niveau 2
61	Mail 
61	Mail for windows
70	Maintenance - les concepts
71	Maintenance CNC
71	Maintenance des systèmes automatisés S7
71	Maintenance des systèmes automatisés Sinumeric 840D
71	Maintenance électrique
71	Maintenance en éolien
71	Maintenance en robinetterie : niveau 2
71	Maintenance industrielle
71	Maintenance industrielle - soudage TIG/ALUMNIUM
71	Maintenance Industrielle pour ventilateurs
71	Maintenance système de freinage ponts Eldro et Sime
71	Maintenance T2
41	Maîtrise des compétences syndicales et vie des entreprises 2eme année
70	Maîtrise statistique des procédés (SPC) et kpi
101	make up
41	makelaardij
41	Management
41	MANAGEMENT - AMDEC
41	MANAGEMENT - Analyse de la valeur
41	MANAGEMENT - Analyse des données
41	MANAGEMENT - Animation de groupes (techniques, ...)
41	MANAGEMENT - Audit (techniques, ...)
41	MANAGEMENT - Créativité et motivation (techniques, ...)
41	MANAGEMENT - Gestion de projets
41	MANAGEMENT - Leadership (Développement, ...)
41	MANAGEMENT - Organisation industrielle
41	Management (E)
41	Management and softskill techniques
41	Management Assistant (Bedrijfsinterne opleiding bij ROFIX NV)
41	Management de l'atelier carrosserie
41	Management d'équipe
41	Management electronisch bewonersdossier (3)
41	Management electronisch bewonersdossier (4)
41	Management Elektronisch Bewonersdossier
41	management en administratie
41	Management en beleid van de gezondheidszorg
41	Management en Communicatietraining (Bedrijfsinterne opleiding bij Alternative Power Generation Systems bvba)
41	Management en Communicatietraining (Bedrijfsinterne opleiding bij E.I.P.A. NV)
41	Management en Communicatietraining (Bedrijfsinterne opleiding bij EUROPOWER GENERATORS BVBA)
41	Management en Communication Training
41	Management in de sociale economie
41	Management in een WZC
41	Management intégré
41	Management opérationnel d'une carrosserie
81	management van een kwekerij
41	Management van een woonzorgcentrum
41	Management van een woonzorgcentrum (locatie Aalter)
41	Management van een woonzorgcentrum (locatie Merelbeke)
41	Management van een woonzorgcentrum: praktijkopleiding
41	Management, zorg en beleid in de gerontologie
41	Managementvaardigheden
41	managementwetenschap
41	Manager la fonction maintenance
41	Manager l'action et la Relation Commerciales dans l'entreprise (MARC)
41	Manager son équipe sur le terrain
41	Manager voor het automotive bedrijf
81	Manegehouder
101	manicure
104	Manipulation avec engins de levage
72	Manueel aanknopen van weefbomen
72	Manueel boekbinder
72	Manueel boekbinder - boekvergulder
71	MANUEEL LASSEN
91	Manuele Lymfedrainage
91	Manuele therapie (als deel van de kinesitherapie)
91	Manuele Therapie van de fasciae: module: hoofd en nek
91	Manuele Therapie van de fasciae: module: hoofd en nek en module: viscerale
104	Manutention manuelle marchandise
73	Maquettebouw basis
53	Marine and Lacustrine Science Management
53	Marine Biodiversity and Conservation (EM)
53	Marine Ecosystem Health and Conservation
104	Maritieme opleiding dek
71	Maritieme opleiding motoren
53	Maritime Economics and Business
53	Maritime Economics en Business
53	Maritime Science
41	marketing
41	Marketing Analysis
41	marketing en reclame
41	Marketing- en salesconsultant
41	Marketing- en salesverantwoordelijke
41	Marketing opérationnel
41	marktonderzoek
72	Marmerimitatie & fausses moulures
72	Marokijnbewerker
21	massacommunicatietechnieken
91	Massage harmonisant de la femme enceinte
101	Masseur
92	Master (of science) in het sociaal werk
41	MASTER CLASS CHANGE MANAGEMENT
41	Master complémentaire en notariat
41	Master en Ingénierie et Action Sociales - Master de niveau 7
92	Master en sciences de la famille et de la sexualité
102	Master en sciences de la sante publique
41	Master Exécutif en management des systèmes d'information médicaux et hospitaliers
102	Master in de ergotherapeutische wetenschap
91	Master in de verpleeg- en vroedkunde
91	Master in de verpleegkunde
91	Master in de verpleegkunde en de vroedkunde
91	Master in de verpleegkunde en vroedkunde 
91	Master in de verpleegkune en vroedkunde
91	Master in de verpleeglunde en de vroedkunde
41	Master in food en retail markering
41	Master in food en retail marketing
41	Master in food en retailmarkering
41	Master in het management en beleid van de gezondheidszorg
41	Master in het management en beleid van de gezondheidzorg
41	Master in het management en beleid van gezondheidszorg
41	Master in het management en het beleid van de gezondheidszorg
92	Master in het sociaal werk
92	Master in sociaal werk 
92	Master in sociaal werk en sociaal beleid
92	Master of Science in het sociaal werk en sociaal beleid
92	master sociaal werk
91	Master Verpleegkunde en Vroedkunde
91	Master Verpleegkunde Vroedkunde
61	Mastercam
61	Mastercam fraisage
41	MASTERCLASS : HR BUSINESS PARTNERSHIP
52	Masterclass milieucoordinatie
41	Masterclass Project Management
92	Masterclass start to work in een woon- en zorgcentrum
41	Masterclass Systemic Coaching -Systo
91	Masterclass Wondzorg
72	materialen (glas, papier, plastic en hout)
70	materialen, krachten, smeermiddelen en brandstoffen
70	Materialenleer
70	Materialise - Metes NV
71	Materialise montage kabels - Metes NV
71	Materials Engineering
70	Matériaux et collage
54	mathematica
54	Mathematical Engineering
54	Mathematics
104	Matroos binnenvaart
61	Maya - Initiation
71	MAZAK QNT200MSY DRAAIBANK
71	MBB LAADKLEPPEN OTJ
61	MCSA
71	Mecanicien
71	Mecanicien breimachines
71	Mecanicien Bromfietsen en Motorfietsen
71	Mecanicien bromfietsen en tuinmateriaal
71	Mecanicien extrusielijnen
71	Mecanicien tuft 
71	Mecanicien ververij/veredeling
71	Mecanicien voor motor- en bromfietsen
71	Mecanicien voor ULM-vliegtuigen
71	Mécanique automobile
71	Mécanique de base (maintenance machine-outils)
71	Mécanique de base (maitenance machine-outils)
71	Mecanique et connaissance des matériaux
71	Mécanique et électromécanique Open Hardware dans les proj
71	Mecanique generale
71	Mécanique générale
71	Mécanique industrielle
71	Mécanique industrielle pour non technicien
71	Mécanique industrielle pour non-techniciens
71	Mécanique pour dessinateurs
71	mechanica
71	Mechanica en materialenleer
71	mechanica en metaalhandel
71	MECHANICAL MAINTENANCE SEALING AND ECOSUPPLY
71	MECHANIE : FREEZEN, LASSEN, ETC
71	MECHANIEKER
71	Mechanika voor productiepersoneel
71	MECHANISCH ONDERHOUD
71	Mechanisch onderhoud basis
71	Mechanisch onderhoud gevorderden
71	mechanisch onderhoud gevorderen
81	Mechanische en manuele onkruidbestrijding 1d
81	Mechanische en manuele onkruidbestrijding in de boomkwekerij
81	Mechanische en manuele onkruidbestrijding in de boomkwekerij 1d
81	Mechanische en manulel onkruidbestrijding in de boomkwekerij 1 voll d
71	mechanische handel
71	MECHANISCHE TECHNIEKEN NIEUWE ELEKTROMEKANIEKERS*
71	MECHANISCHE TECHNIEKEN VOOR NIEUWE ELEKTROMECHANIEKERS
91	Médecine de catastrophe organisations des secours dans l'urgence collective
91	Médecine de catastrophe, organisation des secours dans l'urgence collective
91	Médecine de catastrophe. Organisation des secours dans l'urgence collective
81	Medelwerker in de champignonteelt 0,5 d
70	Medewerker Adic-Alural Belgium
72	Medewerker bakkerij
101	Medewerker brasserie, taverne, en bistro
50	Medewerker labo
50	Medewerker laboratorium
70	Medewerker montage
70	Medewerker Montage - Alural Belgium
41	Medewerker personeelsdienst
72	Medewerker Slagerij
71	Medewerker technische dienst
72	Medewerker warm glas in de glassector
41	Medewerkers CM MVL
21	Media en beeldvorming – 4 groepen
21	Media- en communicatiestudies
21	media en entertainment business
21	mediatechnieken
22	Medieval and Renaissance Studies
41	Medisch secretaresse
41	medisch secretariaat
91	Medische beeldvorming
91	medische diagnostiek en behandelingstechnologie
53	medische fysica
91	medische labtechnologie
91	medische massage
91	Medische pedicure en podotherapie voor verpleegkundigen en paramedici
91	Medische stralingsfysica
91	medische training
91	medische wetenschap
91	medische x-ray technologie
91	Medisch-sociale wetenschappen
71	Meerbladzaag instellen/bedienen
41	Meertalig administratief bediende
41	Meertalig polyvalent bediende
41	Meertalig secretariaat
41	Meertalige bedrijfscommunicatie
41	Meertalige professionele communicatie
21	Meester-fijnschilder
81	Meester-Florist
71	Meet- en regeltechniek
71	Meet- en regeltechniek : drukmeting, debietmeting, temperatuurmeting, niveau
71	Meet- en Regeltechniek : Drukmeting, debietmeting, temperatuurmeting, niveaumeti
71	Meet-en regeltechniek
71	Meettechnieken
41	Mekcursus
41	Melba
81	Melk-en weibewerking
81	Melktechnieken bij rundvee
72	Membraanpers instellen/bedienen
52	Menselijke ecologie
31	mensenrechten
22	menswetenschappen behalve talen
91	Mentor - coach (in)continentiezorg
91	Mentor - Coach en (in)continence pour 4 cours
91	Mentor (in)continentiezorg
3	mentor op de werkvloer
91	Mentor-Coach (In)continentiezorg
3	mentorenopleiding
3	Mentorenopleiding coachen van (doorstroom) stages
3	Mentorenopleiding voor begeleiders van zorgkundigen in opleiding
3	Mentorenopleiding voor de zorgsector
3	Mentorenopleiding voorjaar 2017
3	Mentorenopleiding voorjaar 2018
3	mentoropleiding
3	mentoropleiding (bedienden bouwsector)
3	Mentoropleiding / begeleiding van stagiairs en nieuwe medewerkers
3	mentoropleiding Duaal Leren
3	Mentoropleiding najaar 2016
3	Mentoropleiding voor de bouw 'coaching op de werkvloer'
3	mentorschap
3	mentorschap, “werkplekleren”, peter- en meterschap op de werkvloer
72	Menuisier-ébéniste
41	merchandising
71	Mesure tridemensionnelle
71	Mesure tridemensionnelle : Mcosmos base
71	Mesure tridemensionnelle : Mcosmos niveau 2
71	Mesures 3D
91	Mesures transitoires ' Salle d'opération ' (2014-2016)
91	Mesures Transitoires en pédiatrie et néonatologie
91	Mesures transitoires en santé mentale en psychiatrie
91	Mesures transitoires salle d'opération
91	Mesures transitoires Salle d'opération (2014-2016) - Session de september 2015
91	Mesures transitoires santé mentale et psychiatrie
91	Mesures transtoires Salle d'opération (2014 - 2016) - Session de janvier
71	Metaal en informatie
71	metaal fitten
71	metaal gieten
71	Metaalconstructeur
71	Metalen Gevels en Daken
71	Métallurgie appliquée plastiques au soudage
71	Métallurgie du soudage
71	metallurgische engineering
53	meteorologie
3	Meter of peter worden
41	Méthode 5S
72	Méthode de fabrication
41	Méthode Scrum
70	Methodes de conception
41	Methodes de gestion de production
70	Méthodes pour techniciens de production
91	Methodische behandelingsconcepten bij leer- en ontwikkelingsproblemen 
71	Méthodologie de diagnostic et d'intervention sur systèmes automatisés
41	Méthodologie des six sigma pour les PME 
71	Méthodologie d'intervention maintenance
41	Méthodologies en conduite de projets
70	Metrologie
70	Metrologie des Etats de surface
70	Metrologie en micromécanique
70	Metrologie générale
70	Metrologie MMT
70	Métrologie pour contrôleurs
70	Metrologie pour opérateur de production
70	Métrologie pour opérateurs
70	Metrologie pour operateurs de production
70	Métrologie pour opérateurs de production
70	Metrologie specialisation
70	Métrologie spécialisation
70	Metrologie spécialissation : étalonnage et incertitude de me
70	Metrologie tridimentionnelle
73	Metselaar
73	metselen
73	Metselen basistechnieken
73	Metselen basistechnieken 4 voll. Dagen
73	Metselen basistechnieken 4d
73	Metselen basisvaardigheden 4d
73	Metselen basisvaardigheden 5d
73	metselwerk
71	Metteurs au point banc d'essai
72	Meubeldesigner
72	Meubelmaker
72	Meubelmaker-interieurelementen
72	Meubelontwerp
72	meubels maken
72	Meubelstoffeerder
72	Meubelstofferen - basis
72	Meubelstofferen - vervolmaking
51	Microbiologie, hygiëne, reiniging en desinfectie
72	Microbrouwer
71	Microcontrollers
91	Microkinésithérapie
61	Microsoft Exchange Server - Administering
61	Microsoft Project
61	Microsoft SharePoint Server - Configuration et gestion
61	Microsoft SharePoint Server - Gestion de contenu
61	Microsoft SharePoint Server - Installation et configuration
61	Microsoft Skype Enterprise Server
61	Microsoft SQL Server - Administration d'une DB
61	Microsoft SQL Server - Principes et conception
61	Microsoft SQL Server - Utilisation de Transact-SQL
71	Micro-usinage par laser
41	MID LEVEL MANAGEMENT DEVELOPMENT - 40 u
41	Middenkader
41	Middenraad
41	Middle management development
71	MIG/MAG-lasser
71	MIG-lassen
71	MIG-MAG lassen
61	Migration vers exchange et SQL sevrer
72	mijnbouw en winning
72	mijnbouw van mineralen
52	milieu
52	MILIEU - 104
52	MILIEU - rechtvaardige transitie
71	milieubeschermingstechnologie
103	Milieus des sorties - attestation de compétence agent de gardiennage
52	Milieusanering en het milieubeheer
71	milieutechniek
52	Milieuwetenschap
52	milieuwetenschappen
52	Milieuzorg
52	Milieuzorg Environnement Agent de prévention anti-pollution
52	Milieuzorg Environnement Analyses de la qualité de l'eau
52	Milieuzorg Environnement Auditeur interne ISO 14001
52	Milieuzorg Environnement Epandage des boues d'épuration: mise en pratique du code de bonnes pratiques
52	Milieuzorg Environnement Faire passer le message environnemental 
